file,raw_idx,action,flag
foundation_grants_geocoded.csv,4913,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,5552,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,5553,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,5524,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,5525,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,5557,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,5558,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,5793,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,5794,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,5562,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,5563,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,5960,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,5961,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,6678,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,6679,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,6507,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,6508,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,6693,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,6694,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,8766,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,8767,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase3_expansion.csv,3182,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase3_expansion.csv,3188,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase3_expansion.csv,3033,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase3_expansion.csv,3034,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase3_expansion.csv,3139,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase3_expansion.csv,3145,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,8446,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,8451,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,7881,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,7887,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,7828,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,7830,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,7322,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,7324,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,8445,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,8448,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,8825,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,8827,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,7882,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,7883,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,7932,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,7945,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,8783,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,8785,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,8121,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,8151,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,7608,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,7614,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,8307,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,8311,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,8881,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,8883,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,7468,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,7490,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,7339,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,7358,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,8903,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,8912,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,7838,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,7854,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,7880,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_geocoded.csv,7888,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_tier1_expansion.csv,823,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_tier1_expansion.csv,824,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_tier1_expansion.csv,858,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_tier1_expansion.csv,859,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_tier1_expansion.csv,783,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_tier1_expansion.csv,784,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_tier1_expansion.csv,803,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_tier1_expansion.csv,804,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,2806,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,2807,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,2818,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,2819,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,2820,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,2821,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,2826,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,2828,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,2830,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,2831,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,2840,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,2841,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,6569,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,6570,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,6523,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,6526,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,507,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,517,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,580,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,590,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,573,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,630,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,582,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,632,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,571,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,615,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,566,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,629,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,578,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,635,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,581,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,636,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,401,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,493,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,585,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,633,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,567,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,621,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,569,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,570,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,546,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,547,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,537,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,538,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,541,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,542,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,543,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,544,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,545,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,609,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,610,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,611,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,443,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,446,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,453,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,456,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,444,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,454,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,445,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,449,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,451,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,457,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,670,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,671,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,435,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,455,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,565,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,625,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,3142,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,3143,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,3156,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,3157,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,3208,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,3209,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,3164,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,3165,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,4877,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,4878,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,5194,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,5195,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,5196,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,4879,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,4880,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,5046,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,5048,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,4881,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,4882,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,4714,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,4715,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,4716,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,4738,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,4739,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,4919,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,4920,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,4767,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,4768,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,5247,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,5248,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,5249,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,5101,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,5102,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,5108,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,5109,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,5130,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,5131,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,5281,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,5282,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,5283,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,4818,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,4821,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,4824,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,4825,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,5149,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,5150,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,4843,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,4844,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,5170,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,5171,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,2156,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,2157,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,2213,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_phase2_expansion.csv,2215,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_tier1_expansion.csv,626,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_tier1_expansion.csv,627,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_tier1_expansion.csv,597,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_tier1_expansion.csv,598,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_tier1_expansion.csv,685,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_tier1_expansion.csv,686,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_tier1_expansion.csv,657,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_tier1_expansion.csv,658,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_tier1_expansion.csv,614,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_tier1_expansion.csv,615,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_tier1_expansion.csv,659,keep-flagged,Two source line items; award-level distinctness not independently verified.
foundation_grants_tier1_expansion.csv,660,keep-flagged,Two source line items; award-level distinctness not independently verified.
